frequencies,normalized_intensities
1.971619365609348961e+03,1.704818359359427115e-132
1.973288814691151856e+03,4.785716922124016680e-135
1.974958263772954979e+03,1.269152350444102597e-137
1.976627712854757874e+03,3.179643062710332489e-140
1.978297161936560769e+03,7.525594980940306285e-143
1.979966611018363892e+03,1.682678602737198007e-145
1.981636060100167015e+03,3.554343220509380885e-148
1.983305509181969910e+03,7.092762413493093617e-151
1.984974958263772805e+03,1.337116727801053834e-153
1.986644407345575928e+03,2.381338267787054954e-156
1.988313856427379051e+03,4.006551409492867952e-159
1.989983305509181946e+03,6.368222192474357028e-162
1.991652754590984841e+03,9.562326220024292227e-165
1.993322203672787964e+03,1.356459285826973162e-167
1.994991652754591087e+03,1.817807244122608318e-170
1.996661101836393982e+03,2.301371636151096452e-173
1.998330550918196877e+03,2.752476008474733818e-176
2.000000000000000000e+03,3.109984236571353396e-179
