frequencies,normalized_intensities
1.971619365609348961e+03,3.533041268549555828e-193
1.973288814691151856e+03,2.463257493607346030e-195
1.974958263772954979e+03,1.670193795992003075e-197
1.976627712854757874e+03,1.101336089604483659e-199
1.978297161936560769e+03,7.062668571627460031e-202
1.979966611018363892e+03,4.404673623916749448e-204
1.981636060100167015e+03,2.671496391855390557e-206
1.983305509181969910e+03,1.575764823753525254e-208
1.984974958263772805e+03,9.039078581702778918e-211
1.986644407345575928e+03,5.042580891477856595e-213
1.988313856427379051e+03,2.735757110834118507e-215
1.989983305509181946e+03,1.443438054876467926e-217
1.991652754590984841e+03,7.406528805112223596e-220
1.993322203672787964e+03,3.695959747824117660e-222
1.994991652754591087e+03,1.793641734073900195e-224
1.996661101836393982e+03,8.465256449785634692e-227
1.998330550918196877e+03,3.885442527846133479e-229
2.000000000000000000e+03,1.734350263606435861e-231
