frequencies,normalized_intensities
1.971619365609348961e+03,0.000000000000000000e+00
1.973288814691151856e+03,0.000000000000000000e+00
1.974958263772954979e+03,0.000000000000000000e+00
1.976627712854757874e+03,0.000000000000000000e+00
1.978297161936560769e+03,0.000000000000000000e+00
1.979966611018363892e+03,0.000000000000000000e+00
1.981636060100167015e+03,0.000000000000000000e+00
1.983305509181969910e+03,0.000000000000000000e+00
1.984974958263772805e+03,0.000000000000000000e+00
1.986644407345575928e+03,0.000000000000000000e+00
1.988313856427379051e+03,0.000000000000000000e+00
1.989983305509181946e+03,0.000000000000000000e+00
1.991652754590984841e+03,0.000000000000000000e+00
1.993322203672787964e+03,0.000000000000000000e+00
1.994991652754591087e+03,0.000000000000000000e+00
1.996661101836393982e+03,0.000000000000000000e+00
1.998330550918196877e+03,0.000000000000000000e+00
2.000000000000000000e+03,0.000000000000000000e+00
